time[s],dr/dt[m/s],radius[m],pressure[atm],volume[m3],surface[m2],n[mol],conc.[mol/m3],dens.[kg/m3],velocity[m/s],kl[m/s],trans.[mol/s],Henry[atm]
4.191150e-01,-1.303928e-05,5.825404e-06,1.240632e+00,8.280695e-16,4.264440e-10,4.272259e-14,5.159300e+01,1.650976e+00,7.363433e-05,4.685731e-04,2.683362e-13,2.716246e-01
4.210886e-01,-1.309541e-05,5.799669e-06,1.241699e+00,8.171434e-16,4.226845e-10,4.219517e-14,5.163741e+01,1.652397e+00,7.298508e-05,4.703830e-04,2.672793e-13,2.716717e-01
4.230471e-01,-1.315192e-05,5.774022e-06,1.242773e+00,8.063507e-16,4.189544e-10,4.167386e-14,5.168205e+01,1.653826e+00,7.234090e-05,4.722046e-04,2.662279e-13,2.717195e-01
4.249905e-01,-1.320883e-05,5.748463e-06,1.243852e+00,7.956898e-16,4.152535e-10,4.115860e-14,5.172694e+01,1.655262e+00,7.170176e-05,4.740379e-04,2.651821e-13,2.717678e-01
4.269189e-01,-1.326613e-05,5.722991e-06,1.244938e+00,7.851593e-16,4.115816e-10,4.064933e-14,5.177208e+01,1.656707e+00,7.106763e-05,4.758830e-04,2.641417e-13,2.718167e-01
4.288323e-01,-1.332383e-05,5.697607e-06,1.246029e+00,7.747578e-16,4.079386e-10,4.014598e-14,5.181746e+01,1.658159e+00,7.043849e-05,4.777400e-04,2.631068e-13,2.718663e-01
4.307310e-01,-1.338193e-05,5.672310e-06,1.247126e+00,7.644840e-16,4.043242e-10,3.964850e-14,5.186309e+01,1.659619e+00,6.981429e-05,4.796089e-04,2.620773e-13,2.719164e-01
4.326148e-01,-1.344043e-05,5.647100e-06,1.248230e+00,7.543364e-16,4.007383e-10,3.915682e-14,5.190897e+01,1.661087e+00,6.919501e-05,4.814898e-04,2.610532e-13,2.719671e-01
4.344840e-01,-1.349933e-05,5.621978e-06,1.249339e+00,7.443136e-16,3.971806e-10,3.867088e-14,5.195510e+01,1.662563e+00,6.858062e-05,4.833827e-04,2.600345e-13,2.720185e-01
4.363385e-01,-1.355864e-05,5.596942e-06,1.250454e+00,7.344143e-16,3.936512e-10,3.819063e-14,5.200148e+01,1.664047e+00,6.797109e-05,4.852878e-04,2.590211e-13,2.720704e-01
4.381786e-01,-1.361836e-05,5.571994e-06,1.251575e+00,7.246371e-16,3.901496e-10,3.771599e-14,5.204811e+01,1.665540e+00,6.736638e-05,4.872050e-04,2.580130e-13,2.721230e-01
4.400041e-01,-1.367850e-05,5.547133e-06,1.252703e+00,7.149807e-16,3.866758e-10,3.724692e-14,5.209500e+01,1.667040e+00,6.676646e-05,4.891345e-04,2.570102e-13,2.721761e-01
4.418153e-01,-1.373904e-05,5.522358e-06,1.253837e+00,7.054437e-16,3.832296e-10,3.678335e-14,5.214215e+01,1.668549e+00,6.617131e-05,4.910762e-04,2.560126e-13,2.722299e-01
4.436122e-01,-1.380001e-05,5.497671e-06,1.254977e+00,6.960249e-16,3.798108e-10,3.632522e-14,5.218955e+01,1.670066e+00,6.558090e-05,4.930304e-04,2.550202e-13,2.722842e-01
4.453949e-01,-1.386139e-05,5.473070e-06,1.256123e+00,6.867229e-16,3.764192e-10,3.587249e-14,5.223721e+01,1.671591e+00,6.499519e-05,4.949970e-04,2.540330e-13,2.723392e-01
4.471635e-01,-1.392320e-05,5.448555e-06,1.257275e+00,6.775364e-16,3.730547e-10,3.542508e-14,5.228513e+01,1.673124e+00,6.441415e-05,4.969761e-04,2.530510e-13,2.723948e-01
4.489180e-01,-1.398543e-05,5.424127e-06,1.258434e+00,6.684642e-16,3.697171e-10,3.498295e-14,5.233332e+01,1.674666e+00,6.383776e-05,4.989677e-04,2.520740e-13,2.724511e-01
4.506585e-01,-1.404809e-05,5.399785e-06,1.259599e+00,6.595049e-16,3.664062e-10,3.454603e-14,5.238177e+01,1.676216e+00,6.326598e-05,5.009720e-04,2.511022e-13,2.725079e-01
4.523851e-01,-1.411118e-05,5.375529e-06,1.260770e+00,6.506574e-16,3.631218e-10,3.411428e-14,5.243048e+01,1.677775e+00,6.269878e-05,5.029890e-04,2.501354e-13,2.725653e-01
4.540979e-01,-1.417471e-05,5.351360e-06,1.261948e+00,6.419203e-16,3.598638e-10,3.368763e-14,5.247946e+01,1.679343e+00,6.213613e-05,5.050188e-04,2.491736e-13,2.726234e-01
4.557969e-01,-1.423867e-05,5.327276e-06,1.263132e+00,6.332924e-16,3.566320e-10,3.326603e-14,5.252870e+01,1.680919e+00,6.157801e-05,5.070614e-04,2.482168e-13,2.726821e-01
4.574823e-01,-1.430307e-05,5.303279e-06,1.264323e+00,6.247725e-16,3.534262e-10,3.284943e-14,5.257822e+01,1.682503e+00,6.102438e-05,5.091169e-04,2.472650e-13,2.727414e-01
4.591541e-01,-1.436791e-05,5.279367e-06,1.265520e+00,6.163595e-16,3.502463e-10,3.243777e-14,5.262801e+01,1.684096e+00,6.047522e-05,5.111854e-04,2.463181e-13,2.728013e-01
4.608125e-01,-1.443319e-05,5.255540e-06,1.266724e+00,6.080519e-16,3.470920e-10,3.203100e-14,5.267807e+01,1.685698e+00,5.993049e-05,5.132669e-04,2.453761e-13,2.728619e-01
4.624573e-01,-1.449893e-05,5.231799e-06,1.267934e+00,5.998488e-16,3.439632e-10,3.162907e-14,5.272840e+01,1.687309e+00,5.939017e-05,5.153615e-04,2.444390e-13,2.729230e-01
4.640889e-01,-1.456511e-05,5.208144e-06,1.269151e+00,5.917489e-16,3.408598e-10,3.123192e-14,5.277901e+01,1.688928e+00,5.885422e-05,5.174692e-04,2.435068e-13,2.729849e-01
4.657072e-01,-1.463174e-05,5.184573e-06,1.270375e+00,5.837510e-16,3.377815e-10,3.083950e-14,5.282990e+01,1.690557e+00,5.832262e-05,5.195903e-04,2.425794e-13,2.730473e-01
4.673122e-01,-1.469884e-05,5.161088e-06,1.271605e+00,5.758540e-16,3.347283e-10,3.045177e-14,5.288106e+01,1.692194e+00,5.779534e-05,5.217246e-04,2.416567e-13,2.731104e-01
4.689042e-01,-1.476639e-05,5.137688e-06,1.272842e+00,5.680567e-16,3.316998e-10,3.006866e-14,5.293250e+01,1.693840e+00,5.727235e-05,5.238723e-04,2.407389e-13,2.731740e-01
4.704832e-01,-1.483440e-05,5.114372e-06,1.274086e+00,5.603580e-16,3.286961e-10,2.969014e-14,5.298423e+01,1.695495e+00,5.675361e-05,5.260335e-04,2.398257e-13,2.732384e-01
4.720492e-01,-1.490288e-05,5.091141e-06,1.275336e+00,5.527567e-16,3.257168e-10,2.931614e-14,5.303624e+01,1.697160e+00,5.623911e-05,5.282082e-04,2.389173e-13,2.733033e-01
4.736024e-01,-1.497182e-05,5.067995e-06,1.276594e+00,5.452518e-16,3.227618e-10,2.894662e-14,5.308853e+01,1.698833e+00,5.572881e-05,5.303965e-04,2.380135e-13,2.733689e-01
4.751427e-01,-1.504123e-05,5.044933e-06,1.277858e+00,5.378421e-16,3.198311e-10,2.858153e-14,5.314112e+01,1.700516e+00,5.522268e-05,5.325984e-04,2.371144e-13,2.734352e-01
4.766704e-01,-1.511112e-05,5.021955e-06,1.279130e+00,5.305266e-16,3.169243e-10,2.822082e-14,5.319399e+01,1.702208e+00,5.472070e-05,5.348141e-04,2.362199e-13,2.735020e-01
4.781854e-01,-1.518149e-05,4.999062e-06,1.280408e+00,5.233041e-16,3.140414e-10,2.786445e-14,5.324714e+01,1.703909e+00,5.422283e-05,5.370436e-04,2.353301e-13,2.735696e-01
4.796878e-01,-1.525233e-05,4.976252e-06,1.281693e+00,5.161735e-16,3.111821e-10,2.751236e-14,5.330060e+01,1.705619e+00,5.372906e-05,5.392870e-04,2.344447e-13,2.736377e-01
4.811778e-01,-1.532366e-05,4.953526e-06,1.282986e+00,5.091339e-16,3.083464e-10,2.716450e-14,5.335434e+01,1.707339e+00,5.323934e-05,5.415443e-04,2.335639e-13,2.737065e-01
4.826554e-01,-1.539547e-05,4.930884e-06,1.284285e+00,5.021842e-16,3.055340e-10,2.682084e-14,5.340838e+01,1.709068e+00,5.275366e-05,5.438157e-04,2.326877e-13,2.737759e-01
4.841207e-01,-1.546777e-05,4.908326e-06,1.285592e+00,4.953233e-16,3.027447e-10,2.648133e-14,5.346271e+01,1.710807e+00,5.227198e-05,5.461011e-04,2.318159e-13,2.738460e-01
4.855737e-01,-1.554056e-05,4.885850e-06,1.286905e+00,4.885501e-16,2.999786e-10,2.614591e-14,5.351735e+01,1.712555e+00,5.179428e-05,5.484008e-04,2.309486e-13,2.739168e-01
4.870146e-01,-1.561385e-05,4.863459e-06,1.288226e+00,4.818637e-16,2.972352e-10,2.581454e-14,5.357228e+01,1.714313e+00,5.132053e-05,5.507147e-04,2.300857e-13,2.739882e-01
4.884434e-01,-1.568764e-05,4.841150e-06,1.289555e+00,4.752631e-16,2.945146e-10,2.548718e-14,5.362751e+01,1.716080e+00,5.085070e-05,5.530429e-04,2.292272e-13,2.740602e-01
4.898602e-01,-1.576193e-05,4.818924e-06,1.290890e+00,4.687472e-16,2.918166e-10,2.516378e-14,5.368305e+01,1.717858e+00,5.038476e-05,5.553855e-04,2.283730e-13,2.741329e-01
4.912650e-01,-1.583672e-05,4.796780e-06,1.292233e+00,4.623151e-16,2.891409e-10,2.484430e-14,5.373890e+01,1.719645e+00,4.992269e-05,5.577426e-04,2.275233e-13,2.742062e-01
4.926580e-01,-1.591202e-05,4.774720e-06,1.293583e+00,4.559657e-16,2.864874e-10,2.452870e-14,5.379505e+01,1.721441e+00,4.946446e-05,5.601143e-04,2.266778e-13,2.742802e-01
4.940393e-01,-1.598783e-05,4.752741e-06,1.294941e+00,4.496982e-16,2.838561e-10,2.421692e-14,5.385150e+01,1.723248e+00,4.901005e-05,5.625005e-04,2.258367e-13,2.743549e-01
4.954088e-01,-1.606416e-05,4.730845e-06,1.296306e+00,4.435114e-16,2.812466e-10,2.390893e-14,5.390827e+01,1.725065e+00,4.855942e-05,5.649015e-04,2.249998e-13,2.744302e-01
4.967667e-01,-1.614100e-05,4.709031e-06,1.297678e+00,4.374046e-16,2.786590e-10,2.360469e-14,5.396535e+01,1.726891e+00,4.811255e-05,5.673173e-04,2.241672e-13,2.745062e-01
4.981131e-01,-1.621836e-05,4.687299e-06,1.299059e+00,4.313766e-16,2.760929e-10,2.330415e-14,5.402275e+01,1.728728e+00,4.766941e-05,5.697479e-04,2.233388e-13,2.745828e-01
4.994481e-01,-1.629625e-05,4.665649e-06,1.300446e+00,4.254267e-16,2.735483e-10,2.300727e-14,5.408046e+01,1.730575e+00,4.722997e-05,5.721935e-04,2.225146e-13,2.746601e-01
5.007716e-01,-1.637467e-05,4.644080e-06,1.301842e+00,4.195539e-16,2.710250e-10,2.271401e-14,5.413849e+01,1.732432e+00,4.679422e-05,5.746541e-04,2.216946e-13,2.747381e-01
5.020838e-01,-1.645362e-05,4.622593e-06,1.303245e+00,4.137572e-16,2.685228e-10,2.242433e-14,5.419683e+01,1.734299e+00,4.636212e-05,5.771298e-04,2.208787e-13,2.748167e-01
5.033848e-01,-1.653310e-05,4.601187e-06,1.304656e+00,4.080358e-16,2.660416e-10,2.213819e-14,5.425550e+01,1.736176e+00,4.593365e-05,5.796207e-04,2.200670e-13,2.748960e-01
5.046746e-01,-1.661312e-05,4.579862e-06,1.306074e+00,4.023887e-16,2.635813e-10,2.185554e-14,5.431450e+01,1.738064e+00,4.550877e-05,5.821269e-04,2.192593e-13,2.749760e-01
5.059534e-01,-1.669368e-05,4.558618e-06,1.307500e+00,3.968151e-16,2.611417e-10,2.157635e-14,5.437381e+01,1.739962e+00,4.508747e-05,5.846484e-04,2.184557e-13,2.750566e-01
5.072211e-01,-1.677479e-05,4.537454e-06,1.308935e+00,3.913141e-16,2.587226e-10,2.130058e-14,5.443346e+01,1.741871e+00,4.466972e-05,5.871853e-04,2.176562e-13,2.751380e-01
5.084780e-01,-1.685644e-05,4.516372e-06,1.310377e+00,3.858848e-16,2.563240e-10,2.102818e-14,5.449343e+01,1.743790e+00,4.425549e-05,5.897378e-04,2.168607e-13,2.752200e-01
5.097239e-01,-1.693865e-05,4.495369e-06,1.311827e+00,3.805263e-16,2.539455e-10,2.075913e-14,5.455373e+01,1.745719e+00,4.384477e-05,5.923058e-04,2.160691e-13,2.753026e-01
5.109591e-01,-1.702141e-05,4.474447e-06,1.313285e+00,3.752379e-16,2.515872e-10,2.049338e-14,5.461437e+01,1.747660e+00,4.343751e-05,5.948895e-04,2.152816e-13,2.753860e-01
5.121836e-01,-1.710474e-05,4.453605e-06,1.314751e+00,3.700186e-16,2.492489e-10,2.023089e-14,5.467534e+01,1.749611e+00,4.303370e-05,5.974890e-04,2.144980e-13,2.754701e-01
5.133974e-01,-1.718862e-05,4.432842e-06,1.316225e+00,3.648677e-16,2.469303e-10,1.997163e-14,5.473665e+01,1.751573e+00,4.263331e-05,6.001043e-04,2.137184e-13,2.755548e-01
5.146007e-01,-1.727307e-05,4.412159e-06,1.317708e+00,3.597843e-16,2.446314e-10,1.971556e-14,5.479829e+01,1.753545e+00,4.223631e-05,6.027356e-04,2.129426e-13,2.756402e-01
5.157935e-01,-1.735810e-05,4.391556e-06,1.319198e+00,3.547675e-16,2.423521e-10,1.946265e-14,5.486028e+01,1.755529e+00,4.184269e-05,6.053829e-04,2.121708e-13,2.757263e-01
5.169759e-01,-1.744369e-05,4.371032e-06,1.320697e+00,3.498167e-16,2.400921e-10,1.921285e-14,5.492261e+01,1.757523e+00,4.145242e-05,6.080463e-04,2.114027e-13,2.758131e-01
5.181480e-01,-1.752987e-05,4.350587e-06,1.322204e+00,3.449309e-16,2.378513e-10,1.896612e-14,5.498528e+01,1.759529e+00,4.106546e-05,6.107258e-04,2.106386e-13,2.759006e-01
5.193098e-01,-1.761662e-05,4.330221e-06,1.323719e+00,3.401095e-16,2.356297e-10,1.872245e-14,5.504830e+01,1.761546e+00,4.068181e-05,6.134217e-04,2.098782e-13,2.759888e-01
5.204614e-01,-1.770397e-05,4.309933e-06,1.325243e+00,3.353515e-16,2.334269e-10,1.848178e-14,5.511167e+01,1.763573e+00,4.030142e-05,6.161339e-04,2.091216e-13,2.760777e-01
5.216028e-01,-1.779190e-05,4.289724e-06,1.326776e+00,3.306563e-16,2.312430e-10,1.824409e-14,5.517539e+01,1.765612e+00,3.992429e-05,6.188626e-04,2.083688e-13,2.761672e-01
5.227343e-01,-1.788042e-05,4.269594e-06,1.328316e+00,3.260231e-16,2.290778e-10,1.800934e-14,5.523946e+01,1.767663e+00,3.955038e-05,6.216078e-04,2.076198e-13,2.762575e-01
5.238558e-01,-1.796954e-05,4.249542e-06,1.329865e+00,3.214510e-16,2.269311e-10,1.777749e-14,5.530389e+01,1.769724e+00,3.917967e-05,6.243696e-04,2.068745e-13,2.763485e-01
5.249673e-01,-1.805927e-05,4.229567e-06,1.331423e+00,3.169395e-16,2.248028e-10,1.754852e-14,5.536867e+01,1.771797e+00,3.881213e-05,6.271482e-04,2.061328e-13,2.764402e-01
5.260691e-01,-1.814959e-05,4.209670e-06,1.332990e+00,3.124876e-16,2.226927e-10,1.732238e-14,5.543381e+01,1.773882e+00,3.844775e-05,6.299436e-04,2.053949e-13,2.765326e-01
5.271611e-01,-1.824053e-05,4.189851e-06,1.334565e+00,3.080948e-16,2.206008e-10,1.709905e-14,5.549932e+01,1.775978e+00,3.808650e-05,6.327559e-04,2.046606e-13,2.766257e-01
5.282434e-01,-1.833208e-05,4.170109e-06,1.336149e+00,3.037602e-16,2.185268e-10,1.687849e-14,5.556518e+01,1.778086e+00,3.772835e-05,6.355852e-04,2.039299e-13,2.767195e-01
5.293161e-01,-1.842425e-05,4.150445e-06,1.337741e+00,2.994832e-16,2.164707e-10,1.666067e-14,5.563142e+01,1.780205e+00,3.737328e-05,6.384316e-04,2.032029e-13,2.768141e-01
5.303792e-01,-1.851703e-05,4.130857e-06,1.339343e+00,2.952630e-16,2.144323e-10,1.644556e-14,5.569802e+01,1.782336e+00,3.702128e-05,6.412952e-04,2.024795e-13,2.769093e-01
5.314329e-01,-1.861045e-05,4.111346e-06,1.340953e+00,2.910990e-16,2.124115e-10,1.623313e-14,5.576499e+01,1.784480e+00,3.667231e-05,6.441761e-04,2.017596e-13,2.770053e-01
5.324772e-01,-1.870449e-05,4.091912e-06,1.342573e+00,2.869904e-16,2.104081e-10,1.602334e-14,5.583233e+01,1.786634e+00,3.632635e-05,6.470744e-04,2.010433e-13,2.771020e-01
5.335121e-01,-1.879917e-05,4.072554e-06,1.344201e+00,2.829366e-16,2.084220e-10,1.581617e-14,5.590004e+01,1.788801e+00,3.598338e-05,6.499901e-04,2.003305e-13,2.771994e-01
5.345378e-01,-1.889448e-05,4.053272e-06,1.345838e+00,2.789368e-16,2.064531e-10,1.561157e-14,5.596814e+01,1.790980e+00,3.564338e-05,6.529234e-04,1.996212e-13,2.772976e-01
5.355543e-01,-1.899044e-05,4.034066e-06,1.347485e+00,2.749905e-16,2.045012e-10,1.540953e-14,5.603661e+01,1.793171e+00,3.530632e-05,6.558744e-04,1.989154e-13,2.773964e-01
5.365616e-01,-1.908704e-05,4.014936e-06,1.349141e+00,2.710969e-16,2.025663e-10,1.521002e-14,5.610546e+01,1.795375e+00,3.497218e-05,6.588431e-04,1.982131e-13,2.774961e-01
5.375599e-01,-1.918429e-05,3.995882e-06,1.350805e+00,2.672554e-16,2.006481e-10,1.501299e-14,5.617470e+01,1.797590e+00,3.464094e-05,6.618297e-04,1.975142e-13,2.775964e-01
5.385492e-01,-1.928220e-05,3.976903e-06,1.352480e+00,2.634653e-16,1.987466e-10,1.481843e-14,5.624432e+01,1.799818e+00,3.431258e-05,6.648343e-04,1.968188e-13,2.776975e-01
5.395296e-01,-1.938077e-05,3.957999e-06,1.354163e+00,2.597261e-16,1.968617e-10,1.462630e-14,5.631433e+01,1.802059e+00,3.398708e-05,6.678569e-04,1.961267e-13,2.777993e-01
5.405011e-01,-1.948000e-05,3.939170e-06,1.355856e+00,2.560370e-16,1.949931e-10,1.443658e-14,5.638473e+01,1.804311e+00,3.366440e-05,6.708977e-04,1.954381e-13,2.779019e-01
5.414638e-01,-1.957990e-05,3.920416e-06,1.357558e+00,2.523974e-16,1.931408e-10,1.424923e-14,5.645552e+01,1.806577e+00,3.334454e-05,6.739568e-04,1.947528e-13,2.780052e-01
5.424179e-01,-1.968048e-05,3.901736e-06,1.359270e+00,2.488068e-16,1.913047e-10,1.406423e-14,5.652671e+01,1.808855e+00,3.302747e-05,6.770343e-04,1.940709e-13,2.781092e-01
5.433632e-01,-1.978173e-05,3.883131e-06,1.360991e+00,2.452644e-16,1.894846e-10,1.388155e-14,5.659829e+01,1.811145e+00,3.271316e-05,6.801302e-04,1.933923e-13,2.782141e-01
5.443000e-01,-1.988366e-05,3.864599e-06,1.362722e+00,2.417698e-16,1.876804e-10,1.370116e-14,5.667028e+01,1.813449e+00,3.240161e-05,6.832447e-04,1.927170e-13,2.783196e-01
5.452283e-01,-1.998628e-05,3.846142e-06,1.364463e+00,2.383223e-16,1.858919e-10,1.352304e-14,5.674267e+01,1.815765e+00,3.209277e-05,6.863779e-04,1.920450e-13,2.784259e-01
5.461481e-01,-2.008960e-05,3.827759e-06,1.366213e+00,2.349212e-16,1.841192e-10,1.334716e-14,5.681546e+01,1.818095e+00,3.178664e-05,6.895298e-04,1.913763e-13,2.785330e-01
5.470595e-01,-2.019360e-05,3.809449e-06,1.367974e+00,2.315661e-16,1.823619e-10,1.317349e-14,5.688866e+01,1.820437e+00,3.148319e-05,6.927007e-04,1.907109e-13,2.786409e-01
5.479626e-01,-2.029831e-05,3.791212e-06,1.369744e+00,2.282564e-16,1.806201e-10,1.300200e-14,5.696227e+01,1.822793e+00,3.118241e-05,6.958906e-04,1.900486e-13,2.787495e-01
5.488574e-01,-2.040373e-05,3.773049e-06,1.371524e+00,2.249913e-16,1.788935e-10,1.283267e-14,5.703629e+01,1.825161e+00,3.088426e-05,6.990995e-04,1.893896e-13,2.788588e-01
5.497441e-01,-2.050985e-05,3.754958e-06,1.373314e+00,2.217705e-16,1.771822e-10,1.266548e-14,5.711072e+01,1.827543e+00,3.058874e-05,7.023277e-04,1.887338e-13,2.789690e-01
5.506226e-01,-2.061669e-05,3.736940e-06,1.375114e+00,2.185934e-16,1.754859e-10,1.250039e-14,5.718558e+01,1.829938e+00,3.029582e-05,7.055753e-04,1.880812e-13,2.790799e-01
5.514930e-01,-2.072425e-05,3.718995e-06,1.376924e+00,2.154593e-16,1.738045e-10,1.233738e-14,5.726085e+01,1.832347e+00,3.000547e-05,7.088422e-04,1.874317e-13,2.791916e-01
5.523554e-01,-2.083254e-05,3.701121e-06,1.378744e+00,2.123678e-16,1.721379e-10,1.217643e-14,5.733655e+01,1.834769e+00,2.971768e-05,7.121287e-04,1.867854e-13,2.793041e-01
5.532099e-01,-2.094155e-05,3.683320e-06,1.380574e+00,2.093182e-16,1.704860e-10,1.201752e-14,5.741267e+01,1.837205e+00,2.943244e-05,7.154349e-04,1.861422e-13,2.794174e-01
5.540565e-01,-2.105130e-05,3.665591e-06,1.382415e+00,2.063102e-16,1.688488e-10,1.186061e-14,5.748921e+01,1.839655e+00,2.914971e-05,7.187609e-04,1.855022e-13,2.795314e-01
5.548953e-01,-2.116179e-05,3.647933e-06,1.384266e+00,2.033430e-16,1.672260e-10,1.170568e-14,5.756619e+01,1.842118e+00,2.886948e-05,7.221067e-04,1.848652e-13,2.796462e-01
5.557263e-01,-2.127303e-05,3.630347e-06,1.386127e+00,2.004163e-16,1.656175e-10,1.155272e-14,5.764360e+01,1.844595e+00,2.859172e-05,7.254725e-04,1.842313e-13,2.797619e-01
5.565497e-01,-2.138502e-05,3.612832e-06,1.387999e+00,1.975295e-16,1.640233e-10,1.140169e-14,5.772145e+01,1.847086e+00,2.831643e-05,7.288585e-04,1.836004e-13,2.798783e-01
5.573654e-01,-2.149776e-05,3.595388e-06,1.389882e+00,1.946821e-16,1.624432e-10,1.125257e-14,5.779974e+01,1.849592e+00,2.804358e-05,7.322647e-04,1.829726e-13,2.799955e-01
5.581735e-01,-2.161126e-05,3.578015e-06,1.391775e+00,1.918736e-16,1.608771e-10,1.110535e-14,5.787846e+01,1.852111e+00,2.777315e-05,7.356912e-04,1.823478e-13,2.801136e-01
5.589741e-01,-2.172553e-05,3.560713e-06,1.393679e+00,1.891034e-16,1.593249e-10,1.095999e-14,5.795763e+01,1.854644e+00,2.750511e-05,7.391382e-04,1.817260e-13,2.802324e-01
5.597673e-01,-2.184057e-05,3.543480e-06,1.395593e+00,1.863712e-16,1.577865e-10,1.081647e-14,5.803725e+01,1.857192e+00,2.723947e-05,7.426058e-04,1.811072e-13,2.803521e-01
5.605531e-01,-2.195639e-05,3.526318e-06,1.397519e+00,1.836763e-16,1.562618e-10,1.067477e-14,5.811731e+01,1.859754e+00,2.697618e-05,7.460941e-04,1.804914e-13,2.804725e-01
5.613316e-01,-2.207299e-05,3.509226e-06,1.399455e+00,1.810184e-16,1.547507e-10,1.053488e-14,5.819783e+01,1.862331e+00,2.671524e-05,7.496033e-04,1.798785e-13,2.805938e-01
5.621028e-01,-2.219037e-05,3.492204e-06,1.401402e+00,1.783969e-16,1.532530e-10,1.039676e-14,5.827880e+01,1.864922e+00,2.645662e-05,7.531334e-04,1.792686e-13,2.807159e-01
5.628667e-01,-2.230855e-05,3.475251e-06,1.403360e+00,1.758114e-16,1.517687e-10,1.026040e-14,5.836023e+01,1.867527e+00,2.620031e-05,7.566845e-04,1.786616e-13,2.808388e-01
5.636236e-01,-2.242753e-05,3.458367e-06,1.405329e+00,1.732615e-16,1.502976e-10,1.012577e-14,5.844212e+01,1.870148e+00,2.594628e-05,7.602569e-04,1.780575e-13,2.809626e-01
5.643733e-01,-2.254731e-05,3.441553e-06,1.407309e+00,1.707466e-16,1.488397e-10,9.992853e-15,5.852448e+01,1.872783e+00,2.569453e-05,7.638506e-04,1.774563e-13,2.810872e-01
5.651160e-01,-2.266790e-05,3.424807e-06,1.409301e+00,1.682663e-16,1.473948e-10,9.861631e-15,5.860730e+01,1.875434e+00,2.544502e-05,7.674657e-04,1.768580e-13,2.812126e-01
5.658517e-01,-2.278931e-05,3.408130e-06,1.411304e+00,1.658201e-16,1.459628e-10,9.732080e-15,5.869059e+01,1.878099e+00,2.519775e-05,7.711024e-04,1.762625e-13,2.813389e-01
5.665805e-01,-2.291154e-05,3.391522e-06,1.413318e+00,1.634077e-16,1.445437e-10,9.604181e-15,5.877435e+01,1.880779e+00,2.495270e-05,7.747608e-04,1.756699e-13,2.814660e-01
5.673024e-01,-2.303460e-05,3.374982e-06,1.415344e+00,1.610286e-16,1.431373e-10,9.477913e-15,5.885858e+01,1.883475e+00,2.470984e-05,7.784410e-04,1.750801e-13,2.815939e-01
5.680175e-01,-2.315848e-05,3.358510e-06,1.417381e+00,1.586823e-16,1.417435e-10,9.353256e-15,5.894330e+01,1.886186e+00,2.446916e-05,7.821432e-04,1.744931e-13,2.817227e-01
5.687258e-01,-2.328321e-05,3.342105e-06,1.419429e+00,1.563684e-16,1.403622e-10,9.230191e-15,5.902850e+01,1.888912e+00,2.423064e-05,7.858675e-04,1.739089e-13,2.818524e-01
5.694275e-01,-2.340878e-05,3.325768e-06,1.421490e+00,1.540865e-16,1.389933e-10,9.108697e-15,5.911418e+01,1.891654e+00,2.399427e-05,7.896140e-04,1.733275e-13,2.819829e-01
5.701225e-01,-2.353520e-05,3.309499e-06,1.423562e+00,1.518362e-16,1.376367e-10,8.988757e-15,5.920034e+01,1.894411e+00,2.376002e-05,7.933829e-04,1.727488e-13,2.821143e-01
5.708109e-01,-2.366248e-05,3.293297e-06,1.425645e+00,1.496171e-16,1.362924e-10,8.870349e-15,5.928700e+01,1.897184e+00,2.352788e-05,7.971742e-04,1.721730e-13,2.822465e-01
5.714928e-01,-2.379062e-05,3.277162e-06,1.427741e+00,1.474287e-16,1.349602e-10,8.753457e-15,5.937415e+01,1.899973e+00,2.329784e-05,8.009882e-04,1.715998e-13,2.823797e-01
5.721682e-01,-2.391963e-05,3.261093e-06,1.429849e+00,1.452708e-16,1.336399e-10,8.638061e-15,5.946180e+01,1.902778e+00,2.306987e-05,8.048249e-04,1.710294e-13,2.825137e-01
5.728372e-01,-2.404952e-05,3.245091e-06,1.431968e+00,1.431427e-16,1.323316e-10,8.524142e-15,5.954995e+01,1.905598e+00,2.284395e-05,8.086845e-04,1.704617e-13,2.826485e-01
5.734998e-01,-2.418028e-05,3.229155e-06,1.434100e+00,1.410443e-16,1.310351e-10,8.411683e-15,5.963860e+01,1.908435e+00,2.262008e-05,8.125672e-04,1.698966e-13,2.827843e-01
5.741561e-01,-2.431194e-05,3.213286e-06,1.436244e+00,1.389750e-16,1.297504e-10,8.300665e-15,5.972776e+01,1.911288e+00,2.239823e-05,8.164730e-04,1.693343e-13,2.829209e-01
5.748062e-01,-2.444448e-05,3.197482e-06,1.438400e+00,1.369345e-16,1.284772e-10,8.191071e-15,5.981742e+01,1.914157e+00,2.217839e-05,8.204021e-04,1.687746e-13,2.830585e-01
5.754500e-01,-2.457793e-05,3.181744e-06,1.440569e+00,1.349225e-16,1.272156e-10,8.082883e-15,5.990760e+01,1.917043e+00,2.196054e-05,8.243547e-04,1.682176e-13,2.831969e-01
5.760877e-01,-2.471228e-05,3.166072e-06,1.442750e+00,1.329385e-16,1.259654e-10,7.976084e-15,5.999829e+01,1.919945e+00,2.174466e-05,8.283308e-04,1.676632e-13,2.833363e-01
5.767192e-01,-2.484755e-05,3.150464e-06,1.444943e+00,1.309822e-16,1.247266e-10,7.870657e-15,6.008951e+01,1.922864e+00,2.153075e-05,8.323308e-04,1.671114e-13,2.834765e-01
