time[s],height[m],velocity[m/s],capillary_force[N],viscous_force[N],gravity_force[N]
9.126000e+00,5.742716e-02,1.822275e-07,1.094096e-04,2.630093e-10,1.094093e-04
9.127000e+00,5.742716e-02,1.819871e-07,1.094096e-04,2.626624e-10,1.094093e-04
9.128000e+00,5.742716e-02,1.817471e-07,1.094096e-04,2.623159e-10,1.094093e-04
9.129000e+00,5.742716e-02,1.815073e-07,1.094096e-04,2.619699e-10,1.094093e-04
9.130000e+00,5.742716e-02,1.812679e-07,1.094096e-04,2.616243e-10,1.094093e-04
9.131000e+00,5.742716e-02,1.810288e-07,1.094096e-04,2.612792e-10,1.094093e-04
9.132000e+00,5.742716e-02,1.807900e-07,1.094096e-04,2.609345e-10,1.094093e-04
9.133000e+00,5.742716e-02,1.805515e-07,1.094096e-04,2.605903e-10,1.094093e-04
9.134000e+00,5.742716e-02,1.803133e-07,1.094096e-04,2.602465e-10,1.094093e-04
9.135000e+00,5.742716e-02,1.800754e-07,1.094096e-04,2.599032e-10,1.094093e-04
9.136000e+00,5.742716e-02,1.798379e-07,1.094096e-04,2.595604e-10,1.094093e-04
9.137000e+00,5.742716e-02,1.796007e-07,1.094096e-04,2.592180e-10,1.094093e-04
9.138000e+00,5.742716e-02,1.793637e-07,1.094096e-04,2.588760e-10,1.094093e-04
9.139000e+00,5.742716e-02,1.791271e-07,1.094096e-04,2.585345e-10,1.094093e-04
9.140000e+00,5.742716e-02,1.788908e-07,1.094096e-04,2.581935e-10,1.094093e-04
9.141000e+00,5.742716e-02,1.786549e-07,1.094096e-04,2.578529e-10,1.094093e-04
9.142000e+00,5.742716e-02,1.784192e-07,1.094096e-04,2.575128e-10,1.094093e-04
9.143000e+00,5.742716e-02,1.781838e-07,1.094096e-04,2.571731e-10,1.094093e-04
9.144000e+00,5.742716e-02,1.779488e-07,1.094096e-04,2.568338e-10,1.094093e-04
9.145000e+00,5.742716e-02,1.777140e-07,1.094096e-04,2.564950e-10,1.094093e-04
9.146000e+00,5.742716e-02,1.774796e-07,1.094096e-04,2.561567e-10,1.094093e-04
9.147000e+00,5.742716e-02,1.772455e-07,1.094096e-04,2.558187e-10,1.094093e-04
9.148000e+00,5.742716e-02,1.770117e-07,1.094096e-04,2.554813e-10,1.094093e-04
9.149000e+00,5.742716e-02,1.767782e-07,1.094096e-04,2.551443e-10,1.094093e-04
9.150000e+00,5.742716e-02,1.765450e-07,1.094096e-04,2.548077e-10,1.094093e-04
9.151000e+00,5.742716e-02,1.763121e-07,1.094096e-04,2.544716e-10,1.094093e-04
9.152000e+00,5.742716e-02,1.760795e-07,1.094096e-04,2.541359e-10,1.094093e-04
9.153000e+00,5.742716e-02,1.758472e-07,1.094096e-04,2.538006e-10,1.094093e-04
9.154000e+00,5.742716e-02,1.756152e-07,1.094096e-04,2.534658e-10,1.094093e-04
9.155000e+00,5.742716e-02,1.753836e-07,1.094096e-04,2.531315e-10,1.094093e-04
9.156000e+00,5.742716e-02,1.751522e-07,1.094096e-04,2.527976e-10,1.094093e-04
9.157000e+00,5.742716e-02,1.749212e-07,1.094096e-04,2.524641e-10,1.094093e-04
9.158000e+00,5.742716e-02,1.746904e-07,1.094096e-04,2.521310e-10,1.094093e-04
9.159000e+00,5.742716e-02,1.744600e-07,1.094096e-04,2.517984e-10,1.094093e-04
9.160000e+00,5.742716e-02,1.742298e-07,1.094096e-04,2.514663e-10,1.094093e-04
9.161000e+00,5.742716e-02,1.740000e-07,1.094096e-04,2.511346e-10,1.094093e-04
9.162000e+00,5.742716e-02,1.737705e-07,1.094096e-04,2.508033e-10,1.094093e-04
9.163000e+00,5.742716e-02,1.735412e-07,1.094096e-04,2.504724e-10,1.094093e-04
9.164000e+00,5.742716e-02,1.733123e-07,1.094096e-04,2.501420e-10,1.094093e-04
9.165000e+00,5.742716e-02,1.730837e-07,1.094096e-04,2.498121e-10,1.094093e-04
9.166000e+00,5.742716e-02,1.728554e-07,1.094096e-04,2.494825e-10,1.094093e-04
9.167000e+00,5.742717e-02,1.726273e-07,1.094096e-04,2.491534e-10,1.094093e-04
9.168000e+00,5.742717e-02,1.723996e-07,1.094096e-04,2.488247e-10,1.094093e-04
9.169000e+00,5.742717e-02,1.721722e-07,1.094096e-04,2.484965e-10,1.094093e-04
9.170000e+00,5.742717e-02,1.719451e-07,1.094096e-04,2.481687e-10,1.094093e-04
9.171000e+00,5.742717e-02,1.717183e-07,1.094096e-04,2.478413e-10,1.094093e-04
9.172000e+00,5.742717e-02,1.714917e-07,1.094096e-04,2.475144e-10,1.094093e-04
9.173000e+00,5.742717e-02,1.712655e-07,1.094096e-04,2.471879e-10,1.094093e-04
9.174000e+00,5.742717e-02,1.710396e-07,1.094096e-04,2.468618e-10,1.094093e-04
9.175000e+00,5.742717e-02,1.708140e-07,1.094096e-04,2.465362e-10,1.094093e-04
9.176000e+00,5.742717e-02,1.705886e-07,1.094096e-04,2.462109e-10,1.094093e-04
9.177000e+00,5.742717e-02,1.703636e-07,1.094096e-04,2.458862e-10,1.094093e-04
9.178000e+00,5.742717e-02,1.701389e-07,1.094096e-04,2.455618e-10,1.094094e-04
9.179000e+00,5.742717e-02,1.699144e-07,1.094096e-04,2.452379e-10,1.094094e-04
9.180000e+00,5.742717e-02,1.696903e-07,1.094096e-04,2.449144e-10,1.094094e-04
9.181000e+00,5.742717e-02,1.694664e-07,1.094096e-04,2.445913e-10,1.094094e-04
9.182000e+00,5.742717e-02,1.692429e-07,1.094096e-04,2.442686e-10,1.094094e-04
9.183000e+00,5.742717e-02,1.690196e-07,1.094096e-04,2.439464e-10,1.094094e-04
9.184000e+00,5.742717e-02,1.687967e-07,1.094096e-04,2.436246e-10,1.094094e-04
9.185000e+00,5.742717e-02,1.685740e-07,1.094096e-04,2.433032e-10,1.094094e-04
9.186000e+00,5.742717e-02,1.683516e-07,1.094096e-04,2.429823e-10,1.094094e-04
9.187000e+00,5.742717e-02,1.681295e-07,1.094096e-04,2.426617e-10,1.094094e-04
9.188000e+00,5.742717e-02,1.679078e-07,1.094096e-04,2.423416e-10,1.094094e-04
9.189000e+00,5.742717e-02,1.676863e-07,1.094096e-04,2.420219e-10,1.094094e-04
9.190000e+00,5.742717e-02,1.674651e-07,1.094096e-04,2.417027e-10,1.094094e-04
9.191000e+00,5.742717e-02,1.672441e-07,1.094096e-04,2.413838e-10,1.094094e-04
9.192000e+00,5.742717e-02,1.670235e-07,1.094096e-04,2.410654e-10,1.094094e-04
9.193000e+00,5.742717e-02,1.668032e-07,1.094096e-04,2.407474e-10,1.094094e-04
9.194000e+00,5.742717e-02,1.665832e-07,1.094096e-04,2.404298e-10,1.094094e-04
9.195000e+00,5.742717e-02,1.663634e-07,1.094096e-04,2.401127e-10,1.094094e-04
9.196000e+00,5.742717e-02,1.661440e-07,1.094096e-04,2.397959e-10,1.094094e-04
9.197000e+00,5.742717e-02,1.659248e-07,1.094096e-04,2.394796e-10,1.094094e-04
9.198000e+00,5.742717e-02,1.657059e-07,1.094096e-04,2.391637e-10,1.094094e-04
9.199000e+00,5.742717e-02,1.654873e-07,1.094096e-04,2.388482e-10,1.094094e-04
9.200000e+00,5.742717e-02,1.652690e-07,1.094096e-04,2.385331e-10,1.094094e-04
9.201000e+00,5.742717e-02,1.650510e-07,1.094096e-04,2.382185e-10,1.094094e-04
9.202000e+00,5.742717e-02,1.648333e-07,1.094096e-04,2.379042e-10,1.094094e-04
9.203000e+00,5.742717e-02,1.646158e-07,1.094096e-04,2.375904e-10,1.094094e-04
9.204000e+00,5.742717e-02,1.643987e-07,1.094096e-04,2.372770e-10,1.094094e-04
9.205000e+00,5.742717e-02,1.641818e-07,1.094096e-04,2.369640e-10,1.094094e-04
9.206000e+00,5.742717e-02,1.639652e-07,1.094096e-04,2.366514e-10,1.094094e-04
9.207000e+00,5.742717e-02,1.637489e-07,1.094096e-04,2.363392e-10,1.094094e-04
9.208000e+00,5.742717e-02,1.635329e-07,1.094096e-04,2.360274e-10,1.094094e-04
9.209000e+00,5.742717e-02,1.633172e-07,1.094096e-04,2.357161e-10,1.094094e-04
9.210000e+00,5.742717e-02,1.631018e-07,1.094096e-04,2.354051e-10,1.094094e-04
9.211000e+00,5.742717e-02,1.628866e-07,1.094096e-04,2.350946e-10,1.094094e-04
9.212000e+00,5.742717e-02,1.626717e-07,1.094096e-04,2.347845e-10,1.094094e-04
9.213000e+00,5.742717e-02,1.624571e-07,1.094096e-04,2.344748e-10,1.094094e-04
9.214000e+00,5.742717e-02,1.622428e-07,1.094096e-04,2.341655e-10,1.094094e-04
9.215000e+00,5.742717e-02,1.620288e-07,1.094096e-04,2.338566e-10,1.094094e-04
9.216000e+00,5.742717e-02,1.618151e-07,1.094096e-04,2.335481e-10,1.094094e-04
9.217000e+00,5.742717e-02,1.616016e-07,1.094096e-04,2.332400e-10,1.094094e-04
9.218000e+00,5.742717e-02,1.613884e-07,1.094096e-04,2.329323e-10,1.094094e-04
9.219000e+00,5.742717e-02,1.611755e-07,1.094096e-04,2.326250e-10,1.094094e-04
9.220000e+00,5.742717e-02,1.609629e-07,1.094096e-04,2.323182e-10,1.094094e-04
9.221000e+00,5.742717e-02,1.607506e-07,1.094096e-04,2.320117e-10,1.094094e-04
9.222000e+00,5.742717e-02,1.605385e-07,1.094096e-04,2.317057e-10,1.094094e-04
9.223000e+00,5.742717e-02,1.603268e-07,1.094096e-04,2.314000e-10,1.094094e-04
9.224000e+00,5.742717e-02,1.601153e-07,1.094096e-04,2.310947e-10,1.094094e-04
9.225000e+00,5.742717e-02,1.599041e-07,1.094096e-04,2.307899e-10,1.094094e-04
9.226000e+00,5.742717e-02,1.596931e-07,1.094096e-04,2.304855e-10,1.094094e-04
9.227000e+00,5.742718e-02,1.594825e-07,1.094096e-04,2.301814e-10,1.094094e-04
9.228000e+00,5.742718e-02,1.592721e-07,1.094096e-04,2.298778e-10,1.094094e-04
9.229000e+00,5.742718e-02,1.590620e-07,1.094096e-04,2.295745e-10,1.094094e-04
9.230000e+00,5.742718e-02,1.588522e-07,1.094096e-04,2.292717e-10,1.094094e-04
9.231000e+00,5.742718e-02,1.586426e-07,1.094096e-04,2.289692e-10,1.094094e-04
9.232000e+00,5.742718e-02,1.584333e-07,1.094096e-04,2.286672e-10,1.094094e-04
9.233000e+00,5.742718e-02,1.582243e-07,1.094096e-04,2.283656e-10,1.094094e-04
9.234000e+00,5.742718e-02,1.580156e-07,1.094096e-04,2.280643e-10,1.094094e-04
9.235000e+00,5.742718e-02,1.578072e-07,1.094096e-04,2.277635e-10,1.094094e-04
9.236000e+00,5.742718e-02,1.575990e-07,1.094096e-04,2.274630e-10,1.094094e-04
9.237000e+00,5.742718e-02,1.573911e-07,1.094096e-04,2.271629e-10,1.094094e-04
9.238000e+00,5.742718e-02,1.571835e-07,1.094096e-04,2.268633e-10,1.094094e-04
9.239000e+00,5.742718e-02,1.569761e-07,1.094096e-04,2.265640e-10,1.094094e-04
9.240000e+00,5.742718e-02,1.567690e-07,1.094096e-04,2.262651e-10,1.094094e-04
9.241000e+00,5.742718e-02,1.565622e-07,1.094096e-04,2.259667e-10,1.094094e-04
9.242000e+00,5.742718e-02,1.563557e-07,1.094096e-04,2.256686e-10,1.094094e-04
9.243000e+00,5.742718e-02,1.561495e-07,1.094096e-04,2.253709e-10,1.094094e-04
9.244000e+00,5.742718e-02,1.559435e-07,1.094096e-04,2.250736e-10,1.094094e-04
9.245000e+00,5.742718e-02,1.557378e-07,1.094096e-04,2.247767e-10,1.094094e-04
9.246000e+00,5.742718e-02,1.555323e-07,1.094096e-04,2.244802e-10,1.094094e-04
9.247000e+00,5.742718e-02,1.553272e-07,1.094096e-04,2.241841e-10,1.094094e-04
9.248000e+00,5.742718e-02,1.551223e-07,1.094096e-04,2.238883e-10,1.094094e-04
9.249000e+00,5.742718e-02,1.549176e-07,1.094096e-04,2.235930e-10,1.094094e-04
9.250000e+00,5.742718e-02,1.547133e-07,1.094096e-04,2.232980e-10,1.094094e-04
9.251000e+00,5.742718e-02,1.545092e-07,1.094096e-04,2.230035e-10,1.094094e-04
9.252000e+00,5.742718e-02,1.543054e-07,1.094096e-04,2.227093e-10,1.094094e-04
9.253000e+00,5.742718e-02,1.541018e-07,1.094096e-04,2.224155e-10,1.094094e-04
9.254000e+00,5.742718e-02,1.538985e-07,1.094096e-04,2.221221e-10,1.094094e-04
9.255000e+00,5.742718e-02,1.536955e-07,1.094096e-04,2.218291e-10,1.094094e-04
9.256000e+00,5.742718e-02,1.534928e-07,1.094096e-04,2.215365e-10,1.094094e-04
9.257000e+00,5.742718e-02,1.532903e-07,1.094096e-04,2.212442e-10,1.094094e-04
9.258000e+00,5.742718e-02,1.530881e-07,1.094096e-04,2.209524e-10,1.094094e-04
9.259000e+00,5.742718e-02,1.528861e-07,1.094096e-04,2.206609e-10,1.094094e-04
9.260000e+00,5.742718e-02,1.526844e-07,1.094096e-04,2.203698e-10,1.094094e-04
9.261000e+00,5.742718e-02,1.524830e-07,1.094096e-04,2.200791e-10,1.094094e-04
9.262000e+00,5.742718e-02,1.522819e-07,1.094096e-04,2.197888e-10,1.094094e-04
9.263000e+00,5.742718e-02,1.520810e-07,1.094096e-04,2.194989e-10,1.094094e-04
9.264000e+00,5.742718e-02,1.518804e-07,1.094096e-04,2.192093e-10,1.094094e-04
9.265000e+00,5.742718e-02,1.516800e-07,1.094096e-04,2.189202e-10,1.094094e-04
9.266000e+00,5.742718e-02,1.514799e-07,1.094096e-04,2.186314e-10,1.094094e-04
9.267000e+00,5.742718e-02,1.512801e-07,1.094096e-04,2.183430e-10,1.094094e-04
9.268000e+00,5.742718e-02,1.510805e-07,1.094096e-04,2.180549e-10,1.094094e-04
9.269000e+00,5.742718e-02,1.508813e-07,1.094096e-04,2.177673e-10,1.094094e-04
9.270000e+00,5.742718e-02,1.506822e-07,1.094096e-04,2.174800e-10,1.094094e-04
9.271000e+00,5.742718e-02,1.504834e-07,1.094096e-04,2.171931e-10,1.094094e-04
9.272000e+00,5.742718e-02,1.502849e-07,1.094096e-04,2.169066e-10,1.094094e-04
9.273000e+00,5.742718e-02,1.500867e-07,1.094096e-04,2.166205e-10,1.094094e-04
9.274000e+00,5.742718e-02,1.498887e-07,1.094096e-04,2.163347e-10,1.094094e-04
9.275000e+00,5.742718e-02,1.496910e-07,1.094096e-04,2.160494e-10,1.094094e-04
9.276000e+00,5.742718e-02,1.494935e-07,1.094096e-04,2.157644e-10,1.094094e-04
9.277000e+00,5.742718e-02,1.492963e-07,1.094096e-04,2.154797e-10,1.094094e-04
9.278000e+00,5.742718e-02,1.490994e-07,1.094096e-04,2.151955e-10,1.094094e-04
9.279000e+00,5.742718e-02,1.489027e-07,1.094096e-04,2.149116e-10,1.094094e-04
9.280000e+00,5.742718e-02,1.487063e-07,1.094096e-04,2.146281e-10,1.094094e-04
9.281000e+00,5.742718e-02,1.485101e-07,1.094096e-04,2.143450e-10,1.094094e-04
9.282000e+00,5.742718e-02,1.483142e-07,1.094096e-04,2.140622e-10,1.094094e-04
9.283000e+00,5.742718e-02,1.481185e-07,1.094096e-04,2.137799e-10,1.094094e-04
9.284000e+00,5.742718e-02,1.479231e-07,1.094096e-04,2.134978e-10,1.094094e-04
9.285000e+00,5.742718e-02,1.477280e-07,1.094096e-04,2.132162e-10,1.094094e-04
9.286000e+00,5.742718e-02,1.475331e-07,1.094096e-04,2.129349e-10,1.094094e-04
9.287000e+00,5.742718e-02,1.473385e-07,1.094096e-04,2.126541e-10,1.094094e-04
9.288000e+00,5.742718e-02,1.471442e-07,1.094096e-04,2.123735e-10,1.094094e-04
9.289000e+00,5.742718e-02,1.469500e-07,1.094096e-04,2.120934e-10,1.094094e-04
9.290000e+00,5.742718e-02,1.467562e-07,1.094096e-04,2.118136e-10,1.094094e-04
9.291000e+00,5.742718e-02,1.465626e-07,1.094096e-04,2.115342e-10,1.094094e-04
9.292000e+00,5.742719e-02,1.463693e-07,1.094096e-04,2.112551e-10,1.094094e-04
9.293000e+00,5.742719e-02,1.461762e-07,1.094096e-04,2.109765e-10,1.094094e-04
9.294000e+00,5.742719e-02,1.459834e-07,1.094096e-04,2.106982e-10,1.094094e-04
9.295000e+00,5.742719e-02,1.457908e-07,1.094096e-04,2.104202e-10,1.094094e-04
9.296000e+00,5.742719e-02,1.455985e-07,1.094096e-04,2.101426e-10,1.094094e-04
9.297000e+00,5.742719e-02,1.454064e-07,1.094096e-04,2.098654e-10,1.094094e-04
9.298000e+00,5.742719e-02,1.452146e-07,1.094096e-04,2.095886e-10,1.094094e-04
9.299000e+00,5.742719e-02,1.450230e-07,1.094096e-04,2.093121e-10,1.094094e-04
9.300000e+00,5.742719e-02,1.448317e-07,1.094096e-04,2.090360e-10,1.094094e-04
9.301000e+00,5.742719e-02,1.446407e-07,1.094096e-04,2.087602e-10,1.094094e-04
9.302000e+00,5.742719e-02,1.444499e-07,1.094096e-04,2.084849e-10,1.094094e-04
9.303000e+00,5.742719e-02,1.442593e-07,1.094096e-04,2.082098e-10,1.094094e-04
9.304000e+00,5.742719e-02,1.440690e-07,1.094096e-04,2.079352e-10,1.094094e-04
9.305000e+00,5.742719e-02,1.438790e-07,1.094096e-04,2.076609e-10,1.094094e-04
9.306000e+00,5.742719e-02,1.436892e-07,1.094096e-04,2.073869e-10,1.094094e-04
9.307000e+00,5.742719e-02,1.434996e-07,1.094096e-04,2.071134e-10,1.094094e-04
9.308000e+00,5.742719e-02,1.433103e-07,1.094096e-04,2.068402e-10,1.094094e-04
9.309000e+00,5.742719e-02,1.431213e-07,1.094096e-04,2.065673e-10,1.094094e-04
9.310000e+00,5.742719e-02,1.429325e-07,1.094096e-04,2.062948e-10,1.094094e-04
9.311000e+00,5.742719e-02,1.427439e-07,1.094096e-04,2.060227e-10,1.094094e-04
9.312000e+00,5.742719e-02,1.425556e-07,1.094096e-04,2.057509e-10,1.094094e-04
9.313000e+00,5.742719e-02,1.423676e-07,1.094096e-04,2.054795e-10,1.094094e-04
9.314000e+00,5.742719e-02,1.421798e-07,1.094096e-04,2.052084e-10,1.094094e-04
9.315000e+00,5.742719e-02,1.419922e-07,1.094096e-04,2.049377e-10,1.094094e-04
9.316000e+00,5.742719e-02,1.418049e-07,1.094096e-04,2.046674e-10,1.094094e-04
9.317000e+00,5.742719e-02,1.416178e-07,1.094096e-04,2.043974e-10,1.094094e-04
9.318000e+00,5.742719e-02,1.414310e-07,1.094096e-04,2.041278e-10,1.094094e-04
9.319000e+00,5.742719e-02,1.412445e-07,1.094096e-04,2.038585e-10,1.094094e-04
9.320000e+00,5.742719e-02,1.410581e-07,1.094096e-04,2.035896e-10,1.094094e-04
9.321000e+00,5.742719e-02,1.408721e-07,1.094096e-04,2.033210e-10,1.094094e-04
9.322000e+00,5.742719e-02,1.406862e-07,1.094096e-04,2.030528e-10,1.094094e-04
9.323000e+00,5.742719e-02,1.405006e-07,1.094096e-04,2.027850e-10,1.094094e-04
9.324000e+00,5.742719e-02,1.403153e-07,1.094096e-04,2.025174e-10,1.094094e-04
9.325000e+00,5.742719e-02,1.401302e-07,1.094096e-04,2.022503e-10,1.094094e-04
9.326000e+00,5.742719e-02,1.399453e-07,1.094096e-04,2.019835e-10,1.094094e-04
9.327000e+00,5.742719e-02,1.397607e-07,1.094096e-04,2.017171e-10,1.094094e-04
9.328000e+00,5.742719e-02,1.395764e-07,1.094096e-04,2.014510e-10,1.094094e-04
9.329000e+00,5.742719e-02,1.393923e-07,1.094096e-04,2.011852e-10,1.094094e-04
9.330000e+00,5.742719e-02,1.392084e-07,1.094096e-04,2.009198e-10,1.094094e-04
9.331000e+00,5.742719e-02,1.390247e-07,1.094096e-04,2.006548e-10,1.094094e-04
9.332000e+00,5.742719e-02,1.388413e-07,1.094096e-04,2.003901e-10,1.094094e-04
9.333000e+00,5.742719e-02,1.386582e-07,1.094096e-04,2.001257e-10,1.094094e-04
9.334000e+00,5.742719e-02,1.384753e-07,1.094096e-04,1.998617e-10,1.094094e-04
9.335000e+00,5.742719e-02,1.382926e-07,1.094096e-04,1.995981e-10,1.094094e-04
9.336000e+00,5.742719e-02,1.381102e-07,1.094096e-04,1.993348e-10,1.094094e-04
9.337000e+00,5.742719e-02,1.379280e-07,1.094096e-04,1.990719e-10,1.094094e-04
9.338000e+00,5.742719e-02,1.377460e-07,1.094096e-04,1.988092e-10,1.094094e-04
9.339000e+00,5.742719e-02,1.375643e-07,1.094096e-04,1.985470e-10,1.094094e-04
9.340000e+00,5.742719e-02,1.373829e-07,1.094096e-04,1.982851e-10,1.094094e-04
9.341000e+00,5.742719e-02,1.372016e-07,1.094096e-04,1.980235e-10,1.094094e-04
9.342000e+00,5.742719e-02,1.370207e-07,1.094096e-04,1.977623e-10,1.094094e-04
9.343000e+00,5.742719e-02,1.368399e-07,1.094096e-04,1.975014e-10,1.094094e-04
9.344000e+00,5.742719e-02,1.366594e-07,1.094096e-04,1.972409e-10,1.094094e-04
9.345000e+00,5.742719e-02,1.364791e-07,1.094096e-04,1.969807e-10,1.094094e-04
9.346000e+00,5.742719e-02,1.362991e-07,1.094096e-04,1.967208e-10,1.094094e-04
9.347000e+00,5.742719e-02,1.361193e-07,1.094096e-04,1.964613e-10,1.094094e-04
9.348000e+00,5.742719e-02,1.359397e-07,1.094096e-04,1.962022e-10,1.094094e-04
9.349000e+00,5.742719e-02,1.357604e-07,1.094096e-04,1.959434e-10,1.094094e-04
9.350000e+00,5.742719e-02,1.355813e-07,1.094096e-04,1.956849e-10,1.094094e-04
9.351000e+00,5.742719e-02,1.354025e-07,1.094096e-04,1.954267e-10,1.094094e-04
9.352000e+00,5.742719e-02,1.352238e-07,1.094096e-04,1.951689e-10,1.094094e-04
9.353000e+00,5.742719e-02,1.350455e-07,1.094096e-04,1.949115e-10,1.094094e-04
9.354000e+00,5.742719e-02,1.348673e-07,1.094096e-04,1.946544e-10,1.094094e-04
9.355000e+00,5.742719e-02,1.346894e-07,1.094096e-04,1.943976e-10,1.094094e-04
9.356000e+00,5.742719e-02,1.345117e-07,1.094096e-04,1.941412e-10,1.094094e-04
9.357000e+00,5.742719e-02,1.343343e-07,1.094096e-04,1.938851e-10,1.094094e-04
9.358000e+00,5.742719e-02,1.341571e-07,1.094096e-04,1.936293e-10,1.094094e-04
9.359000e+00,5.742719e-02,1.339801e-07,1.094096e-04,1.933739e-10,1.094094e-04
9.360000e+00,5.742719e-02,1.338034e-07,1.094096e-04,1.931188e-10,1.094094e-04
9.361000e+00,5.742719e-02,1.336269e-07,1.094096e-04,1.928640e-10,1.094094e-04
9.362000e+00,5.742719e-02,1.334506e-07,1.094096e-04,1.926096e-10,1.094094e-04
9.363000e+00,5.742719e-02,1.332745e-07,1.094096e-04,1.923555e-10,1.094094e-04
9.364000e+00,5.742720e-02,1.330987e-07,1.094096e-04,1.921018e-10,1.094094e-04
9.365000e+00,5.742720e-02,1.329232e-07,1.094096e-04,1.918484e-10,1.094094e-04
9.366000e+00,5.742720e-02,1.327478e-07,1.094096e-04,1.915953e-10,1.094094e-04
9.367000e+00,5.742720e-02,1.325727e-07,1.094096e-04,1.913426e-10,1.094094e-04
9.368000e+00,5.742720e-02,1.323978e-07,1.094096e-04,1.910901e-10,1.094094e-04
9.369000e+00,5.742720e-02,1.322232e-07,1.094096e-04,1.908381e-10,1.094094e-04
9.370000e+00,5.742720e-02,1.320487e-07,1.094096e-04,1.905863e-10,1.094094e-04
9.371000e+00,5.742720e-02,1.318746e-07,1.094096e-04,1.903349e-10,1.094094e-04
9.372000e+00,5.742720e-02,1.317006e-07,1.094096e-04,1.900838e-10,1.094094e-04
9.373000e+00,5.742720e-02,1.315269e-07,1.094096e-04,1.898331e-10,1.094094e-04
9.374000e+00,5.742720e-02,1.313534e-07,1.094096e-04,1.895827e-10,1.094094e-04
9.375000e+00,5.742720e-02,1.311801e-07,1.094096e-04,1.893326e-10,1.094094e-04
9.376000e+00,5.742720e-02,1.310070e-07,1.094096e-04,1.890828e-10,1.094094e-04
9.377000e+00,5.742720e-02,1.308342e-07,1.094096e-04,1.888334e-10,1.094094e-04
9.378000e+00,5.742720e-02,1.306616e-07,1.094096e-04,1.885843e-10,1.094094e-04
9.379000e+00,5.742720e-02,1.304893e-07,1.094096e-04,1.883355e-10,1.094094e-04
9.380000e+00,5.742720e-02,1.303171e-07,1.094096e-04,1.880871e-10,1.094094e-04
9.381000e+00,5.742720e-02,1.301452e-07,1.094096e-04,1.878390e-10,1.094094e-04
9.382000e+00,5.742720e-02,1.299735e-07,1.094096e-04,1.875912e-10,1.094094e-04
9.383000e+00,5.742720e-02,1.298021e-07,1.094096e-04,1.873437e-10,1.094094e-04
9.384000e+00,5.742720e-02,1.296309e-07,1.094096e-04,1.870966e-10,1.094094e-04
9.385000e+00,5.742720e-02,1.294599e-07,1.094096e-04,1.868498e-10,1.094094e-04
9.386000e+00,5.742720e-02,1.292891e-07,1.094096e-04,1.866033e-10,1.094094e-04
9.387000e+00,5.742720e-02,1.291185e-07,1.094096e-04,1.863571e-10,1.094094e-04
9.388000e+00,5.742720e-02,1.289482e-07,1.094096e-04,1.861113e-10,1.094094e-04
9.389000e+00,5.742720e-02,1.287781e-07,1.094096e-04,1.858658e-10,1.094094e-04
9.390000e+00,5.742720e-02,1.286082e-07,1.094096e-04,1.856206e-10,1.094094e-04
9.391000e+00,5.742720e-02,1.284386e-07,1.094096e-04,1.853758e-10,1.094094e-04
9.392000e+00,5.742720e-02,1.282691e-07,1.094096e-04,1.851312e-10,1.094094e-04
9.393000e+00,5.742720e-02,1.280999e-07,1.094096e-04,1.848870e-10,1.094094e-04
9.394000e+00,5.742720e-02,1.279309e-07,1.094096e-04,1.846431e-10,1.094094e-04
9.395000e+00,5.742720e-02,1.277622e-07,1.094096e-04,1.843995e-10,1.094094e-04
9.396000e+00,5.742720e-02,1.275937e-07,1.094096e-04,1.841563e-10,1.094094e-04
9.397000e+00,5.742720e-02,1.274253e-07,1.094096e-04,1.839134e-10,1.094094e-04
9.398000e+00,5.742720e-02,1.272572e-07,1.094096e-04,1.836708e-10,1.094094e-04
9.399000e+00,5.742720e-02,1.270894e-07,1.094096e-04,1.834285e-10,1.094094e-04
9.400000e+00,5.742720e-02,1.269217e-07,1.094096e-04,1.831865e-10,1.094094e-04
9.401000e+00,5.742720e-02,1.267543e-07,1.094096e-04,1.829448e-10,1.094094e-04
9.402000e+00,5.742720e-02,1.265871e-07,1.094096e-04,1.827035e-10,1.094094e-04
9.403000e+00,5.742720e-02,1.264201e-07,1.094096e-04,1.824625e-10,1.094094e-04
9.404000e+00,5.742720e-02,1.262533e-07,1.094096e-04,1.822218e-10,1.094094e-04
9.405000e+00,5.742720e-02,1.260868e-07,1.094096e-04,1.819814e-10,1.094094e-04
9.406000e+00,5.742720e-02,1.259205e-07,1.094096e-04,1.817414e-10,1.094094e-04
9.407000e+00,5.742720e-02,1.257544e-07,1.094096e-04,1.815016e-10,1.094094e-04
9.408000e+00,5.742720e-02,1.255885e-07,1.094096e-04,1.812622e-10,1.094094e-04
9.409000e+00,5.742720e-02,1.254228e-07,1.094096e-04,1.810231e-10,1.094094e-04
9.410000e+00,5.742720e-02,1.252573e-07,1.094096e-04,1.807843e-10,1.094094e-04
9.411000e+00,5.742720e-02,1.250921e-07,1.094096e-04,1.805458e-10,1.094094e-04
9.412000e+00,5.742720e-02,1.249271e-07,1.094096e-04,1.803076e-10,1.094094e-04
9.413000e+00,5.742720e-02,1.247623e-07,1.094096e-04,1.800698e-10,1.094094e-04
9.414000e+00,5.742720e-02,1.245977e-07,1.094096e-04,1.798323e-10,1.094094e-04
9.415000e+00,5.742720e-02,1.244334e-07,1.094096e-04,1.795950e-10,1.094094e-04
