times[s],height[m],height_up[m],height_down[m],velocity[m/s],theta[rad],capillary_force[N],viscous_force[N],gravity_force[N],Reynolds_Number
1.690000e-01,1.011528e-03,8.429408e-04,1.263744e-03,9.021399e-08,1.553343e+00,1.946409e-06,-2.293462e-12,-1.946407e-06,3.202597e-09
1.700000e-01,1.011528e-03,8.429408e-04,1.263770e-03,8.428159e-08,1.553343e+00,1.946409e-06,-2.142646e-12,-1.946407e-06,2.991996e-09
1.710000e-01,1.011528e-03,8.429408e-04,1.263794e-03,7.878164e-08,1.553343e+00,1.946409e-06,-2.002823e-12,-1.946407e-06,2.796748e-09
1.720000e-01,1.011528e-03,8.429408e-04,1.263818e-03,7.368262e-08,1.553343e+00,1.946409e-06,-1.873194e-12,-1.946408e-06,2.615733e-09
1.730000e-01,1.011528e-03,8.429408e-04,1.263840e-03,6.895530e-08,1.553343e+00,1.946409e-06,-1.753014e-12,-1.946408e-06,2.447913e-09
1.740000e-01,1.011528e-03,8.429408e-04,1.263862e-03,6.457259e-08,1.553343e+00,1.946409e-06,-1.641595e-12,-1.946408e-06,2.292327e-09
1.750000e-01,1.011528e-03,8.429408e-04,1.263883e-03,6.050936e-08,1.553343e+00,1.946409e-06,-1.538297e-12,-1.946408e-06,2.148082e-09
1.760000e-01,1.011528e-03,8.429408e-04,1.263903e-03,5.674232e-08,1.553343e+00,1.946409e-06,-1.442530e-12,-1.946408e-06,2.014353e-09
1.770000e-01,1.011528e-03,8.429409e-04,1.263922e-03,5.324989e-08,1.553343e+00,1.946409e-06,-1.353744e-12,-1.946408e-06,1.890371e-09
1.780000e-01,1.011528e-03,8.429409e-04,1.263941e-03,5.001205e-08,1.553343e+00,1.946410e-06,-1.271430e-12,-1.946408e-06,1.775428e-09
1.790000e-01,1.011528e-03,8.429409e-04,1.263959e-03,4.701023e-08,1.553343e+00,1.946410e-06,-1.195117e-12,-1.946408e-06,1.668863e-09
1.800000e-01,1.011528e-03,8.429409e-04,1.263976e-03,4.422724e-08,1.553343e+00,1.946410e-06,-1.124366e-12,-1.946408e-06,1.570067e-09
1.810000e-01,1.011528e-03,8.429409e-04,1.263992e-03,4.164711e-08,1.553343e+00,1.946410e-06,-1.058773e-12,-1.946409e-06,1.478473e-09
1.820000e-01,1.011528e-03,8.429409e-04,1.264008e-03,3.925507e-08,1.553343e+00,1.946410e-06,-9.979613e-13,-1.946409e-06,1.393555e-09
1.830000e-01,1.011528e-03,8.429409e-04,1.264023e-03,3.703740e-08,1.553343e+00,1.946410e-06,-9.415826e-13,-1.946409e-06,1.314828e-09
1.840000e-01,1.011528e-03,8.429409e-04,1.264038e-03,3.498139e-08,1.553343e+00,1.946410e-06,-8.893137e-13,-1.946409e-06,1.241839e-09
1.850000e-01,1.011528e-03,8.429409e-04,1.264052e-03,3.307526e-08,1.553343e+00,1.946410e-06,-8.408551e-13,-1.946409e-06,1.174172e-09
1.860000e-01,1.011528e-03,8.429409e-04,1.264066e-03,3.130807e-08,1.553343e+00,1.946410e-06,-7.959289e-13,-1.946409e-06,1.111437e-09
1.870000e-01,1.011529e-03,8.429409e-04,1.264079e-03,2.966971e-08,1.553343e+00,1.946410e-06,-7.542777e-13,-1.946409e-06,1.053275e-09
1.880000e-01,1.011529e-03,8.429410e-04,1.264092e-03,2.815078e-08,1.553343e+00,1.946410e-06,-7.156627e-13,-1.946409e-06,9.993525e-10
1.890000e-01,1.011529e-03,8.429410e-04,1.264104e-03,2.674257e-08,1.553343e+00,1.946410e-06,-6.798625e-13,-1.946409e-06,9.493612e-10
1.900000e-01,1.011529e-03,8.429410e-04,1.264116e-03,2.543701e-08,1.553343e+00,1.946410e-06,-6.466721e-13,-1.946409e-06,9.030140e-10
1.910000e-01,1.011529e-03,8.429410e-04,1.264127e-03,2.422663e-08,1.553343e+00,1.946410e-06,-6.159012e-13,-1.946409e-06,8.600453e-10
1.920000e-01,1.011529e-03,8.429410e-04,1.264138e-03,2.310448e-08,1.553343e+00,1.946410e-06,-5.873733e-13,-1.946409e-06,8.202090e-10
1.930000e-01,1.011529e-03,8.429410e-04,1.264148e-03,2.206413e-08,1.553343e+00,1.946410e-06,-5.609250e-13,-1.946409e-06,7.832765e-10
1.940000e-01,1.011529e-03,8.429410e-04,1.264158e-03,2.109961e-08,1.553343e+00,1.946410e-06,-5.364047e-13,-1.946409e-06,7.490363e-10
1.950000e-01,1.011529e-03,8.429410e-04,1.264168e-03,2.020541e-08,1.553343e+00,1.946410e-06,-5.136718e-13,-1.946409e-06,7.172921e-10
1.960000e-01,1.011529e-03,8.429410e-04,1.264177e-03,1.937639e-08,1.553343e+00,1.946410e-06,-4.925961e-13,-1.946409e-06,6.878619e-10
1.970000e-01,1.011529e-03,8.429410e-04,1.264186e-03,1.860781e-08,1.553343e+00,1.946410e-06,-4.730567e-13,-1.946409e-06,6.605771e-10
1.980000e-01,1.011529e-03,8.429410e-04,1.264194e-03,1.789525e-08,1.553343e+00,1.946410e-06,-4.549417e-13,-1.946409e-06,6.352812e-10
1.990000e-01,1.011529e-03,8.429410e-04,1.264202e-03,1.723463e-08,1.553343e+00,1.946410e-06,-4.381472e-13,-1.946409e-06,6.118293e-10
2.000000e-01,1.011529e-03,8.429411e-04,1.264210e-03,1.662217e-08,1.553343e+00,1.946410e-06,-4.225769e-13,-1.946409e-06,5.900870e-10
2.010000e-01,1.011529e-03,8.429411e-04,1.264218e-03,1.605436e-08,1.553343e+00,1.946410e-06,-4.081417e-13,-1.946410e-06,5.699296e-10
2.020000e-01,1.011529e-03,8.429411e-04,1.264225e-03,1.552793e-08,1.553343e+00,1.946410e-06,-3.947587e-13,-1.946410e-06,5.512416e-10
2.030000e-01,1.011529e-03,8.429411e-04,1.264232e-03,1.503988e-08,1.553343e+00,1.946410e-06,-3.823514e-13,-1.946410e-06,5.339159e-10
2.040000e-01,1.011529e-03,8.429411e-04,1.264239e-03,1.458741e-08,1.553343e+00,1.946410e-06,-3.708484e-13,-1.946410e-06,5.178532e-10
2.050000e-01,1.011529e-03,8.429411e-04,1.264246e-03,1.416793e-08,1.553343e+00,1.946410e-06,-3.601840e-13,-1.946410e-06,5.029614e-10
2.060000e-01,1.011529e-03,8.429411e-04,1.264252e-03,1.377902e-08,1.553343e+00,1.946410e-06,-3.502970e-13,-1.946410e-06,4.891551e-10
2.070000e-01,1.011529e-03,8.429411e-04,1.264258e-03,1.341846e-08,1.553343e+00,1.946410e-06,-3.411307e-13,-1.946410e-06,4.763553e-10
2.080000e-01,1.011529e-03,8.429411e-04,1.264264e-03,1.308418e-08,1.553343e+00,1.946410e-06,-3.326326e-13,-1.946410e-06,4.644885e-10
2.090000e-01,1.011529e-03,8.429411e-04,1.264269e-03,1.277428e-08,1.553343e+00,1.946410e-06,-3.247540e-13,-1.946410e-06,4.534868e-10
2.100000e-01,1.011529e-03,8.429411e-04,1.264275e-03,1.248696e-08,1.553343e+00,1.946410e-06,-3.174497e-13,-1.946410e-06,4.432871e-10
2.110000e-01,1.011529e-03,8.429412e-04,1.264280e-03,1.222059e-08,1.553343e+00,1.946410e-06,-3.106778e-13,-1.946410e-06,4.338309e-10
2.120000e-01,1.011529e-03,8.429412e-04,1.264285e-03,1.197363e-08,1.553343e+00,1.946410e-06,-3.043996e-13,-1.946410e-06,4.250640e-10
2.130000e-01,1.011529e-03,8.429412e-04,1.264290e-03,1.174468e-08,1.553343e+00,1.946410e-06,-2.985791e-13,-1.946410e-06,4.169362e-10
2.140000e-01,1.011529e-03,8.429412e-04,1.264294e-03,1.153242e-08,1.553343e+00,1.946410e-06,-2.931828e-13,-1.946410e-06,4.094008e-10
2.150000e-01,1.011529e-03,8.429412e-04,1.264299e-03,1.133563e-08,1.553343e+00,1.946410e-06,-2.881800e-13,-1.946410e-06,4.024148e-10
2.160000e-01,1.011529e-03,8.429412e-04,1.264303e-03,1.115318e-08,1.553343e+00,1.946410e-06,-2.835418e-13,-1.946410e-06,3.959380e-10
2.170000e-01,1.011529e-03,8.429412e-04,1.264307e-03,1.098404e-08,1.553343e+00,1.946410e-06,-2.792417e-13,-1.946410e-06,3.899334e-10
2.180000e-01,1.011529e-03,8.429412e-04,1.264311e-03,1.082722e-08,1.553343e+00,1.946410e-06,-2.752551e-13,-1.946410e-06,3.843665e-10
2.190000e-01,1.011529e-03,8.429412e-04,1.264315e-03,1.068184e-08,1.553343e+00,1.946410e-06,-2.715591e-13,-1.946410e-06,3.792053e-10
2.200000e-01,1.011529e-03,8.429412e-04,1.264319e-03,1.054705e-08,1.553343e+00,1.946410e-06,-2.681325e-13,-1.946410e-06,3.744204e-10
2.210000e-01,1.011529e-03,8.429412e-04,1.264322e-03,1.042209e-08,1.553343e+00,1.946410e-06,-2.649557e-13,-1.946410e-06,3.699844e-10
2.220000e-01,1.011529e-03,8.429413e-04,1.264325e-03,1.030624e-08,1.553343e+00,1.946410e-06,-2.620105e-13,-1.946410e-06,3.658716e-10
2.230000e-01,1.011529e-03,8.429413e-04,1.264329e-03,1.019884e-08,1.553343e+00,1.946410e-06,-2.592799e-13,-1.946410e-06,3.620587e-10
2.240000e-01,1.011529e-03,8.429413e-04,1.264332e-03,1.009926e-08,1.553343e+00,1.946410e-06,-2.567484e-13,-1.946410e-06,3.585238e-10
2.250000e-01,1.011529e-03,8.429413e-04,1.264335e-03,1.000694e-08,1.553343e+00,1.946410e-06,-2.544015e-13,-1.946410e-06,3.552465e-10
2.260000e-01,1.011529e-03,8.429413e-04,1.264338e-03,9.921355e-09,1.553343e+00,1.946410e-06,-2.522256e-13,-1.946410e-06,3.522081e-10
2.270000e-01,1.011529e-03,8.429413e-04,1.264341e-03,9.842006e-09,1.553343e+00,1.946410e-06,-2.502084e-13,-1.946410e-06,3.493912e-10
2.280000e-01,1.011529e-03,8.429413e-04,1.264343e-03,9.768441e-09,1.553343e+00,1.946410e-06,-2.483382e-13,-1.946410e-06,3.467797e-10
2.290000e-01,1.011529e-03,8.429413e-04,1.264346e-03,9.700239e-09,1.553343e+00,1.946410e-06,-2.466043e-13,-1.946410e-06,3.443585e-10
2.300000e-01,1.011529e-03,8.429413e-04,1.264348e-03,9.637008e-09,1.553343e+00,1.946410e-06,-2.449968e-13,-1.946410e-06,3.421138e-10
2.310000e-01,1.011529e-03,8.429413e-04,1.264351e-03,9.578387e-09,1.553343e+00,1.946410e-06,-2.435065e-13,-1.946410e-06,3.400327e-10
2.320000e-01,1.011529e-03,8.429413e-04,1.264353e-03,9.524039e-09,1.553343e+00,1.946410e-06,-2.421249e-13,-1.946410e-06,3.381034e-10
2.330000e-01,1.011529e-03,8.429414e-04,1.264355e-03,9.473653e-09,1.553343e+00,1.946410e-06,-2.408439e-13,-1.946410e-06,3.363147e-10
2.340000e-01,1.011529e-03,8.429414e-04,1.264357e-03,9.426940e-09,1.553343e+00,1.946410e-06,-2.396564e-13,-1.946410e-06,3.346564e-10
2.350000e-01,1.011529e-03,8.429414e-04,1.264359e-03,9.383632e-09,1.553343e+00,1.946410e-06,-2.385554e-13,-1.946410e-06,3.331189e-10
2.360000e-01,1.011529e-03,8.429414e-04,1.264361e-03,9.343481e-09,1.553343e+00,1.946411e-06,-2.375347e-13,-1.946410e-06,3.316936e-10
2.370000e-01,1.011529e-03,8.429414e-04,1.264363e-03,9.306256e-09,1.553343e+00,1.946411e-06,-2.365883e-13,-1.946410e-06,3.303721e-10
2.380000e-01,1.011529e-03,8.429414e-04,1.264365e-03,9.271746e-09,1.553343e+00,1.946411e-06,-2.357110e-13,-1.946410e-06,3.291470e-10
2.390000e-01,1.011529e-03,8.429414e-04,1.264367e-03,9.239751e-09,1.553343e+00,1.946411e-06,-2.348976e-13,-1.946410e-06,3.280112e-10
2.400000e-01,1.011529e-03,8.429414e-04,1.264368e-03,9.210088e-09,1.553343e+00,1.946411e-06,-2.341435e-13,-1.946410e-06,3.269581e-10
2.410000e-01,1.011529e-03,8.429414e-04,1.264370e-03,9.182588e-09,1.553343e+00,1.946411e-06,-2.334444e-13,-1.946410e-06,3.259819e-10
2.420000e-01,1.011529e-03,8.429414e-04,1.264372e-03,9.157092e-09,1.553343e+00,1.946411e-06,-2.327962e-13,-1.946410e-06,3.250768e-10
2.430000e-01,1.011529e-03,8.429414e-04,1.264373e-03,9.133455e-09,1.553343e+00,1.946411e-06,-2.321953e-13,-1.946410e-06,3.242377e-10
2.440000e-01,1.011529e-03,8.429414e-04,1.264375e-03,9.111541e-09,1.553343e+00,1.946411e-06,-2.316382e-13,-1.946410e-06,3.234597e-10
2.450000e-01,1.011529e-03,8.429415e-04,1.264376e-03,9.091224e-09,1.553343e+00,1.946411e-06,-2.311217e-13,-1.946410e-06,3.227385e-10
2.460000e-01,1.011529e-03,8.429415e-04,1.264377e-03,9.072389e-09,1.553343e+00,1.946411e-06,-2.306428e-13,-1.946410e-06,3.220698e-10
2.470000e-01,1.011529e-03,8.429415e-04,1.264379e-03,9.054926e-09,1.553343e+00,1.946411e-06,-2.301989e-13,-1.946410e-06,3.214499e-10
2.480000e-01,1.011529e-03,8.429415e-04,1.264380e-03,9.038737e-09,1.553343e+00,1.946411e-06,-2.297873e-13,-1.946410e-06,3.208752e-10
2.490000e-01,1.011529e-03,8.429415e-04,1.264381e-03,9.023727e-09,1.553343e+00,1.946411e-06,-2.294057e-13,-1.946410e-06,3.203423e-10
2.500000e-01,1.011529e-03,8.429415e-04,1.264382e-03,9.009812e-09,1.553343e+00,1.946411e-06,-2.290520e-13,-1.946411e-06,3.198483e-10
2.510000e-01,1.011529e-03,8.429415e-04,1.264383e-03,8.996911e-09,1.553343e+00,1.946411e-06,-2.287240e-13,-1.946411e-06,3.193903e-10
2.520000e-01,1.011529e-03,8.429415e-04,1.264384e-03,8.984950e-09,1.553343e+00,1.946411e-06,-2.284199e-13,-1.946411e-06,3.189657e-10
2.530000e-01,1.011529e-03,8.429415e-04,1.264385e-03,8.973862e-09,1.553343e+00,1.946411e-06,-2.281380e-13,-1.946411e-06,3.185721e-10
2.540000e-01,1.011529e-03,8.429415e-04,1.264386e-03,8.963581e-09,1.553343e+00,1.946411e-06,-2.278767e-13,-1.946411e-06,3.182071e-10
2.550000e-01,1.011529e-03,8.429415e-04,1.264387e-03,8.954051e-09,1.553343e+00,1.946411e-06,-2.276344e-13,-1.946411e-06,3.178688e-10
2.560000e-01,1.011529e-03,8.429416e-04,1.264388e-03,8.945214e-09,1.553343e+00,1.946411e-06,-2.274098e-13,-1.946411e-06,3.175551e-10
2.570000e-01,1.011529e-03,8.429416e-04,1.264389e-03,8.937022e-09,1.553343e+00,1.946411e-06,-2.272015e-13,-1.946411e-06,3.172643e-10
2.580000e-01,1.011529e-03,8.429416e-04,1.264390e-03,8.929428e-09,1.553343e+00,1.946411e-06,-2.270084e-13,-1.946411e-06,3.169947e-10
2.590000e-01,1.011529e-03,8.429416e-04,1.264391e-03,8.922386e-09,1.553343e+00,1.946411e-06,-2.268294e-13,-1.946411e-06,3.167447e-10
2.600000e-01,1.011529e-03,8.429416e-04,1.264392e-03,8.915858e-09,1.553343e+00,1.946411e-06,-2.266635e-13,-1.946411e-06,3.165130e-10
2.610000e-01,1.011529e-03,8.429416e-04,1.264392e-03,8.909806e-09,1.553343e+00,1.946411e-06,-2.265096e-13,-1.946411e-06,3.162981e-10
2.620000e-01,1.011529e-03,8.429416e-04,1.264393e-03,8.904195e-09,1.553343e+00,1.946411e-06,-2.263670e-13,-1.946411e-06,3.160989e-10
2.630000e-01,1.011529e-03,8.429416e-04,1.264394e-03,8.898994e-09,1.553343e+00,1.946411e-06,-2.262347e-13,-1.946411e-06,3.159143e-10
2.640000e-01,1.011529e-03,8.429416e-04,1.264394e-03,8.894171e-09,1.553343e+00,1.946411e-06,-2.261121e-13,-1.946411e-06,3.157431e-10
2.650000e-01,1.011529e-03,8.429416e-04,1.264395e-03,8.889700e-09,1.553343e+00,1.946411e-06,-2.259985e-13,-1.946411e-06,3.155843e-10
2.660000e-01,1.011529e-03,8.429416e-04,1.264396e-03,8.885555e-09,1.553343e+00,1.946411e-06,-2.258931e-13,-1.946411e-06,3.154372e-10
2.670000e-01,1.011529e-03,8.429417e-04,1.264396e-03,8.881711e-09,1.553343e+00,1.946411e-06,-2.257954e-13,-1.946411e-06,3.153008e-10
2.680000e-01,1.011529e-03,8.429417e-04,1.264397e-03,8.878149e-09,1.553343e+00,1.946411e-06,-2.257048e-13,-1.946411e-06,3.151743e-10
2.690000e-01,1.011529e-03,8.429417e-04,1.264397e-03,8.874845e-09,1.553343e+00,1.946411e-06,-2.256208e-13,-1.946411e-06,3.150570e-10
2.700000e-01,1.011529e-03,8.429417e-04,1.264398e-03,8.871783e-09,1.553343e+00,1.946411e-06,-2.255430e-13,-1.946411e-06,3.149483e-10
2.710000e-01,1.011530e-03,8.429417e-04,1.264398e-03,8.868944e-09,1.553343e+00,1.946411e-06,-2.254708e-13,-1.946411e-06,3.148475e-10
2.720000e-01,1.011530e-03,8.429417e-04,1.264399e-03,8.866312e-09,1.553343e+00,1.946411e-06,-2.254039e-13,-1.946411e-06,3.147541e-10
2.730000e-01,1.011530e-03,8.429417e-04,1.264399e-03,8.863871e-09,1.553343e+00,1.946411e-06,-2.253419e-13,-1.946411e-06,3.146674e-10
2.740000e-01,1.011530e-03,8.429417e-04,1.264400e-03,8.861609e-09,1.553343e+00,1.946411e-06,-2.252843e-13,-1.946411e-06,3.145871e-10
2.750000e-01,1.011530e-03,8.429417e-04,1.264400e-03,8.859511e-09,1.553343e+00,1.946411e-06,-2.252310e-13,-1.946411e-06,3.145127e-10
2.760000e-01,1.011530e-03,8.429417e-04,1.264401e-03,8.857567e-09,1.553343e+00,1.946411e-06,-2.251816e-13,-1.946411e-06,3.144436e-10
2.770000e-01,1.011530e-03,8.429417e-04,1.264401e-03,8.855764e-09,1.553343e+00,1.946411e-06,-2.251358e-13,-1.946411e-06,3.143796e-10
2.780000e-01,1.011530e-03,8.429417e-04,1.264402e-03,8.854093e-09,1.553343e+00,1.946411e-06,-2.250933e-13,-1.946411e-06,3.143203e-10
2.790000e-01,1.011530e-03,8.429418e-04,1.264402e-03,8.852543e-09,1.553343e+00,1.946411e-06,-2.250539e-13,-1.946411e-06,3.142653e-10
2.800000e-01,1.011530e-03,8.429418e-04,1.264402e-03,8.851106e-09,1.553343e+00,1.946411e-06,-2.250174e-13,-1.946411e-06,3.142143e-10
2.810000e-01,1.011530e-03,8.429418e-04,1.264403e-03,8.849774e-09,1.553343e+00,1.946411e-06,-2.249835e-13,-1.946411e-06,3.141670e-10
2.820000e-01,1.011530e-03,8.429418e-04,1.264403e-03,8.848540e-09,1.553343e+00,1.946411e-06,-2.249521e-13,-1.946411e-06,3.141232e-10
2.830000e-01,1.011530e-03,8.429418e-04,1.264403e-03,8.847395e-09,1.553343e+00,1.946411e-06,-2.249230e-13,-1.946411e-06,3.140825e-10
2.840000e-01,1.011530e-03,8.429418e-04,1.264404e-03,8.846334e-09,1.553343e+00,1.946411e-06,-2.248960e-13,-1.946411e-06,3.140449e-10
2.850000e-01,1.011530e-03,8.429418e-04,1.264404e-03,8.845351e-09,1.553343e+00,1.946411e-06,-2.248710e-13,-1.946411e-06,3.140100e-10
2.860000e-01,1.011530e-03,8.429418e-04,1.264404e-03,8.844440e-09,1.553343e+00,1.946411e-06,-2.248479e-13,-1.946411e-06,3.139776e-10
2.870000e-01,1.011530e-03,8.429418e-04,1.264404e-03,8.843595e-09,1.553343e+00,1.946411e-06,-2.248264e-13,-1.946411e-06,3.139476e-10
2.880000e-01,1.011530e-03,8.429418e-04,1.264405e-03,8.842811e-09,1.553343e+00,1.946411e-06,-2.248065e-13,-1.946411e-06,3.139198e-10
2.890000e-01,1.011530e-03,8.429418e-04,1.264405e-03,8.842085e-09,1.553343e+00,1.946411e-06,-2.247880e-13,-1.946411e-06,3.138940e-10
2.900000e-01,1.011530e-03,8.429419e-04,1.264405e-03,8.841412e-09,1.553343e+00,1.946411e-06,-2.247709e-13,-1.946411e-06,3.138701e-10
2.910000e-01,1.011530e-03,8.429419e-04,1.264405e-03,8.840787e-09,1.553343e+00,1.946411e-06,-2.247550e-13,-1.946411e-06,3.138480e-10
2.920000e-01,1.011530e-03,8.429419e-04,1.264406e-03,8.840209e-09,1.553343e+00,1.946411e-06,-2.247403e-13,-1.946411e-06,3.138274e-10
2.930000e-01,1.011530e-03,8.429419e-04,1.264406e-03,8.839672e-09,1.553343e+00,1.946411e-06,-2.247267e-13,-1.946411e-06,3.138084e-10
2.940000e-01,1.011530e-03,8.429419e-04,1.264406e-03,8.839175e-09,1.553343e+00,1.946411e-06,-2.247140e-13,-1.946411e-06,3.137907e-10
2.950000e-01,1.011530e-03,8.429419e-04,1.264406e-03,8.838714e-09,1.553343e+00,1.946412e-06,-2.247023e-13,-1.946411e-06,3.137743e-10
2.960000e-01,1.011530e-03,8.429419e-04,1.264407e-03,8.838286e-09,1.553343e+00,1.946412e-06,-2.246915e-13,-1.946411e-06,3.137592e-10
2.970000e-01,1.011530e-03,8.429419e-04,1.264407e-03,8.837890e-09,1.553343e+00,1.946412e-06,-2.246814e-13,-1.946411e-06,3.137451e-10
2.980000e-01,1.011530e-03,8.429419e-04,1.264407e-03,8.837522e-09,1.553343e+00,1.946412e-06,-2.246720e-13,-1.946411e-06,3.137320e-10
2.990000e-01,1.011530e-03,8.429419e-04,1.264407e-03,8.837181e-09,1.553343e+00,1.946412e-06,-2.246634e-13,-1.946411e-06,3.137199e-10
3.000000e-01,1.011530e-03,8.429419e-04,1.264407e-03,8.836865e-09,1.553343e+00,1.946412e-06,-2.246554e-13,-1.946411e-06,3.137087e-10
3.010000e-01,1.011530e-03,8.429420e-04,1.264407e-03,8.836573e-09,1.553343e+00,1.946412e-06,-2.246479e-13,-1.946411e-06,3.136983e-10
3.020000e-01,1.011530e-03,8.429420e-04,1.264408e-03,8.836301e-09,1.553343e+00,1.946412e-06,-2.246410e-13,-1.946411e-06,3.136887e-10
3.030000e-01,1.011530e-03,8.429420e-04,1.264408e-03,8.836049e-09,1.553343e+00,1.946412e-06,-2.246346e-13,-1.946411e-06,3.136798e-10
3.040000e-01,1.011530e-03,8.429420e-04,1.264408e-03,8.835816e-09,1.553343e+00,1.946412e-06,-2.246287e-13,-1.946411e-06,3.136715e-10
3.050000e-01,1.011530e-03,8.429420e-04,1.264408e-03,8.835600e-09,1.553343e+00,1.946412e-06,-2.246232e-13,-1.946411e-06,3.136638e-10
3.060000e-01,1.011530e-03,8.429420e-04,1.264408e-03,8.835399e-09,1.553343e+00,1.946412e-06,-2.246181e-13,-1.946411e-06,3.136567e-10
3.070000e-01,1.011530e-03,8.429420e-04,1.264408e-03,8.835213e-09,1.553343e+00,1.946412e-06,-2.246134e-13,-1.946411e-06,3.136501e-10
3.080000e-01,1.011530e-03,8.429420e-04,1.264408e-03,8.835041e-09,1.553343e+00,1.946412e-06,-2.246090e-13,-1.946412e-06,3.136439e-10
3.090000e-01,1.011530e-03,8.429420e-04,1.264409e-03,8.834881e-09,1.553343e+00,1.946412e-06,-2.246049e-13,-1.946412e-06,3.136383e-10
3.100000e-01,1.011530e-03,8.429420e-04,1.264409e-03,8.834733e-09,1.553343e+00,1.946412e-06,-2.246012e-13,-1.946412e-06,3.136330e-10
3.110000e-01,1.011530e-03,8.429420e-04,1.264409e-03,8.834595e-09,1.553343e+00,1.946412e-06,-2.245977e-13,-1.946412e-06,3.136281e-10
3.120000e-01,1.011530e-03,8.429420e-04,1.264409e-03,8.834468e-09,1.553343e+00,1.946412e-06,-2.245944e-13,-1.946412e-06,3.136236e-10
3.130000e-01,1.011530e-03,8.429421e-04,1.264409e-03,8.834350e-09,1.553343e+00,1.946412e-06,-2.245914e-13,-1.946412e-06,3.136194e-10
3.140000e-01,1.011530e-03,8.429421e-04,1.264409e-03,8.834240e-09,1.553343e+00,1.946412e-06,-2.245886e-13,-1.946412e-06,3.136155e-10
3.150000e-01,1.011530e-03,8.429421e-04,1.264409e-03,8.834139e-09,1.553343e+00,1.946412e-06,-2.245861e-13,-1.946412e-06,3.136119e-10
3.160000e-01,1.011530e-03,8.429421e-04,1.264409e-03,8.834045e-09,1.553343e+00,1.946412e-06,-2.245837e-13,-1.946412e-06,3.136086e-10
3.170000e-01,1.011530e-03,8.429421e-04,1.264409e-03,8.833958e-09,1.553343e+00,1.946412e-06,-2.245815e-13,-1.946412e-06,3.136055e-10
3.180000e-01,1.011530e-03,8.429421e-04,1.264410e-03,8.833877e-09,1.553343e+00,1.946412e-06,-2.245794e-13,-1.946412e-06,3.136026e-10
3.190000e-01,1.011530e-03,8.429421e-04,1.264410e-03,8.833802e-09,1.553343e+00,1.946412e-06,-2.245775e-13,-1.946412e-06,3.136000e-10
3.200000e-01,1.011530e-03,8.429421e-04,1.264410e-03,8.833732e-09,1.553343e+00,1.946412e-06,-2.245757e-13,-1.946412e-06,3.135975e-10
3.210000e-01,1.011530e-03,8.429421e-04,1.264410e-03,8.833668e-09,1.553343e+00,1.946412e-06,-2.245741e-13,-1.946412e-06,3.135952e-10
3.220000e-01,1.011530e-03,8.429421e-04,1.264410e-03,8.833608e-09,1.553343e+00,1.946412e-06,-2.245726e-13,-1.946412e-06,3.135931e-10
3.230000e-01,1.011530e-03,8.429421e-04,1.264410e-03,8.833553e-09,1.553343e+00,1.946412e-06,-2.245712e-13,-1.946412e-06,3.135911e-10
3.240000e-01,1.011530e-03,8.429422e-04,1.264410e-03,8.833501e-09,1.553343e+00,1.946412e-06,-2.245699e-13,-1.946412e-06,3.135893e-10
3.250000e-01,1.011530e-03,8.429422e-04,1.264410e-03,8.833454e-09,1.553343e+00,1.946412e-06,-2.245687e-13,-1.946412e-06,3.135876e-10
3.260000e-01,1.011530e-03,8.429422e-04,1.264410e-03,8.833410e-09,1.553343e+00,1.946412e-06,-2.245675e-13,-1.946412e-06,3.135860e-10
3.270000e-01,1.011530e-03,8.429422e-04,1.264410e-03,8.833369e-09,1.553343e+00,1.946412e-06,-2.245665e-13,-1.946412e-06,3.135846e-10
3.280000e-01,1.011530e-03,8.429422e-04,1.264410e-03,8.833331e-09,1.553343e+00,1.946412e-06,-2.245655e-13,-1.946412e-06,3.135832e-10
3.290000e-01,1.011530e-03,8.429422e-04,1.264410e-03,8.833296e-09,1.553343e+00,1.946412e-06,-2.245647e-13,-1.946412e-06,3.135820e-10
3.300000e-01,1.011530e-03,8.429422e-04,1.264410e-03,8.833263e-09,1.553343e+00,1.946412e-06,-2.245638e-13,-1.946412e-06,3.135808e-10
3.310000e-01,1.011530e-03,8.429422e-04,1.264410e-03,8.833233e-09,1.553343e+00,1.946412e-06,-2.245631e-13,-1.946412e-06,3.135798e-10
3.320000e-01,1.011530e-03,8.429422e-04,1.264411e-03,8.833205e-09,1.553343e+00,1.946412e-06,-2.245623e-13,-1.946412e-06,3.135788e-10
3.330000e-01,1.011530e-03,8.429422e-04,1.264411e-03,8.833179e-09,1.553343e+00,1.946412e-06,-2.245617e-13,-1.946412e-06,3.135778e-10
3.340000e-01,1.011530e-03,8.429422e-04,1.264411e-03,8.833155e-09,1.553343e+00,1.946412e-06,-2.245611e-13,-1.946412e-06,3.135770e-10
3.350000e-01,1.011530e-03,8.429423e-04,1.264411e-03,8.833132e-09,1.553343e+00,1.946412e-06,-2.245605e-13,-1.946412e-06,3.135762e-10
3.360000e-01,1.011530e-03,8.429423e-04,1.264411e-03,8.833112e-09,1.553343e+00,1.946412e-06,-2.245600e-13,-1.946412e-06,3.135755e-10
3.370000e-01,1.011530e-03,8.429423e-04,1.264411e-03,8.833092e-09,1.553343e+00,1.946412e-06,-2.245595e-13,-1.946412e-06,3.135748e-10
